origin,h,y_true,y_pred,abs_err,squared_err,model
2025-05-22,1,96.6,97.91,1.31,1.72,REGRESSION
2025-05-22,2,96.1,97.8,1.7,2.91,REGRESSION
2025-05-22,3,96.0,97.72,1.72,2.95,REGRESSION
2025-05-22,4,95.6,97.65,2.05,4.2,REGRESSION
