origin,h,y_true,y_pred,abs_err,squared_err,model
2025-02-01,1,87.7,95.98,8.28,68.6,REGRESSION
2025-02-01,2,76.4,96.76,20.36,414.34,REGRESSION
2025-02-01,3,62.9,94.55,31.65,1001.48,REGRESSION
2025-02-01,4,55.8,89.95,34.15,1166.5,REGRESSION
