origin,h,y_true,y_pred,abs_err,squared_err,model
2021-10-03,1,74.0,71.65,2.35,5.55,ARIMA
2021-10-03,2,79.0,71.37,7.63,58.2,ARIMA
2021-10-03,3,80.0,71.16,8.84,78.16,ARIMA
2021-10-03,4,82.0,71.0,11.0,121.1,ARIMA
2021-10-17,1,80.0,80.54,0.54,0.3,ARIMA
2021-10-17,2,82.0,81.67,0.33,0.11,ARIMA
2021-10-17,3,84.0,82.5,1.5,2.26,ARIMA
2021-10-17,4,88.0,83.1,4.9,24.03,ARIMA
2021-10-31,1,84.0,83.0,1.0,1.0,ARIMA
2021-10-31,2,88.0,83.74,4.26,18.16,ARIMA
2021-10-31,3,89.0,84.28,4.72,22.24,ARIMA
2021-10-31,4,89.0,84.69,4.31,18.61,ARIMA
2021-11-14,1,89.0,89.6,0.6,0.37,ARIMA
2021-11-14,2,89.0,90.82,1.82,3.32,ARIMA
2021-11-14,3,89.0,91.75,2.75,7.54,ARIMA
2021-11-14,4,94.0,92.45,1.55,2.41,ARIMA
2021-11-28,1,89.0,89.49,0.49,0.24,ARIMA
2021-11-28,2,94.0,89.85,4.15,17.19,ARIMA
2021-11-28,3,95.0,90.13,4.87,23.75,ARIMA
2021-11-28,4,95.0,90.33,4.67,21.79,ARIMA
2021-12-12,1,95.0,95.46,0.46,0.21,ARIMA
2021-12-12,2,95.0,96.58,1.58,2.5,ARIMA
2021-12-12,3,95.0,97.45,2.45,6.01,ARIMA
2021-12-12,4,97.0,98.12,1.12,1.26,ARIMA
2021-12-26,1,95.0,95.5,0.5,0.25,ARIMA
2021-12-26,2,97.0,95.89,1.11,1.24,ARIMA
2021-12-26,3,94.0,96.18,2.18,4.75,ARIMA
2021-12-26,4,95.0,96.41,1.41,1.98,ARIMA
2022-01-09,1,94.0,97.65,3.65,13.34,ARIMA
2022-01-09,2,95.0,98.16,3.16,9.96,ARIMA
2022-01-09,3,95.0,98.55,3.55,12.57,ARIMA
2022-01-09,4,95.0,98.85,3.85,14.79,ARIMA
2022-01-23,1,95.0,95.03,0.03,0.0,ARIMA
2022-01-23,2,95.0,95.06,0.06,0.0,ARIMA
2022-01-23,3,96.0,95.08,0.92,0.85,ARIMA
2022-01-23,4,99.0,95.09,3.91,15.27,ARIMA
2022-02-06,1,96.0,95.01,0.99,0.98,ARIMA
2022-02-06,2,99.0,95.02,3.98,15.87,ARIMA
2022-02-06,3,100.0,95.02,4.98,24.79,ARIMA
2022-02-06,4,100.0,95.03,4.97,24.75,ARIMA
2022-02-20,1,100.0,99.89,0.11,0.01,ARIMA
2022-02-20,2,100.0,100.57,0.57,0.33,ARIMA
2022-02-20,3,100.0,101.1,1.1,1.21,ARIMA
2022-02-20,4,100.0,101.51,1.51,2.28,ARIMA
2022-03-06,1,100.0,100.37,0.37,0.14,ARIMA
2022-03-06,2,100.0,100.65,0.65,0.43,ARIMA
2022-03-06,3,100.0,100.87,0.87,0.76,ARIMA
2022-03-06,4,98.0,101.04,3.04,9.23,ARIMA
2022-03-20,1,100.0,100.1,0.1,0.01,ARIMA
2022-03-20,2,98.0,100.17,2.17,4.72,ARIMA
2022-03-20,3,98.0,100.23,2.23,4.97,ARIMA
2022-03-20,4,100.0,100.27,0.27,0.08,ARIMA
2022-04-03,1,98.0,97.52,0.48,0.23,ARIMA
2022-04-03,2,100.0,97.15,2.85,8.11,ARIMA
2022-04-03,3,100.0,96.87,3.13,9.79,ARIMA
2022-04-03,4,98.0,96.66,1.34,1.81,ARIMA
2022-04-17,1,100.0,100.38,0.38,0.14,ARIMA
2022-04-17,2,98.0,100.66,2.66,7.09,ARIMA
2022-04-17,3,96.0,100.88,4.88,23.83,ARIMA
2022-04-17,4,96.0,101.05,5.05,25.5,ARIMA
2022-05-01,1,96.0,97.6,1.6,2.57,ARIMA
2022-05-01,2,96.0,97.3,1.3,1.68,ARIMA
2022-05-01,3,95.0,97.06,2.06,4.26,ARIMA
2022-05-01,4,98.0,96.89,1.11,1.24,ARIMA
2022-05-15,1,95.0,95.64,0.64,0.41,ARIMA
2022-05-15,2,98.0,95.36,2.64,6.95,ARIMA
2022-05-15,3,97.0,95.15,1.85,3.41,ARIMA
2022-05-15,4,96.0,94.99,1.01,1.01,ARIMA
2022-05-29,1,97.0,98.53,1.53,2.33,ARIMA
2022-05-29,2,96.0,98.93,2.93,8.56,ARIMA
2022-05-29,3,94.0,99.23,5.23,27.34,ARIMA
2022-05-29,4,91.0,99.46,8.46,71.53,ARIMA
2022-06-12,1,94.0,95.77,1.77,3.12,ARIMA
2022-06-12,2,91.0,95.59,4.59,21.07,ARIMA
2022-06-12,3,89.0,95.45,6.45,41.66,ARIMA
2022-06-12,4,89.0,95.35,6.35,40.33,ARIMA
2022-06-26,1,89.0,89.93,0.93,0.87,ARIMA
2022-06-26,2,89.0,89.12,0.12,0.01,ARIMA
2022-06-26,3,87.0,88.5,1.5,2.25,ARIMA
2022-06-26,4,85.0,88.03,3.03,9.19,ARIMA
2022-07-10,1,87.0,88.47,1.47,2.17,ARIMA
2022-07-10,2,85.0,88.07,3.07,9.44,ARIMA
2022-07-10,3,83.0,87.77,4.77,22.76,ARIMA
2022-07-10,4,83.0,87.54,4.54,20.63,ARIMA
2022-07-24,1,83.0,84.09,1.09,1.19,ARIMA
2022-07-24,2,83.0,83.39,0.39,0.15,ARIMA
2022-07-24,3,81.0,82.85,1.85,3.43,ARIMA
2022-07-24,4,79.0,82.44,3.44,11.81,ARIMA
2022-08-07,1,81.0,82.5,1.5,2.24,ARIMA
2022-08-07,2,79.0,82.11,3.11,9.66,ARIMA
2022-08-07,3,78.0,81.81,3.81,14.51,ARIMA
2022-08-07,4,76.0,81.58,5.58,31.13,ARIMA
2022-08-21,1,78.0,78.08,0.08,0.01,ARIMA
2022-08-21,2,76.0,77.37,1.37,1.87,ARIMA
2022-08-21,3,75.0,76.81,1.81,3.28,ARIMA
2022-08-21,4,79.0,76.37,2.63,6.9,ARIMA
2022-09-04,1,75.0,75.1,0.1,0.01,ARIMA
2022-09-04,2,79.0,74.39,4.61,21.26,ARIMA
2022-09-04,3,77.0,73.83,3.17,10.04,ARIMA
2022-09-04,4,77.0,73.39,3.61,13.01,ARIMA
2022-09-18,1,77.0,79.64,2.64,6.98,ARIMA
2022-09-18,2,77.0,80.13,3.13,9.82,ARIMA
2022-09-18,3,80.0,80.51,0.51,0.26,ARIMA
2022-09-18,4,80.0,80.8,0.8,0.64,ARIMA
2022-10-02,1,80.0,76.91,3.09,9.57,ARIMA
2022-10-02,2,80.0,76.83,3.17,10.02,ARIMA
2022-10-02,3,81.0,76.78,4.22,17.84,ARIMA
2022-10-02,4,82.0,76.73,5.27,27.76,ARIMA
2022-10-16,1,81.0,80.36,0.64,0.41,ARIMA
2022-10-16,2,82.0,80.64,1.36,1.84,ARIMA
2022-10-16,3,81.0,80.87,0.13,0.02,ARIMA
2022-10-16,4,81.0,81.04,0.04,0.0,ARIMA
2022-10-30,1,81.0,82.48,1.48,2.18,ARIMA
2022-10-30,2,81.0,82.85,1.85,3.42,ARIMA
2022-10-30,3,80.0,83.14,3.14,9.88,ARIMA
2022-10-30,4,82.0,83.37,1.37,1.89,ARIMA
2022-11-13,1,80.0,81.01,1.01,1.03,ARIMA
2022-11-13,2,82.0,81.02,0.98,0.96,ARIMA
2022-11-13,3,82.0,81.03,0.97,0.94,ARIMA
2022-11-13,4,82.0,81.04,0.96,0.93,ARIMA
2022-11-27,1,82.0,82.34,0.34,0.12,ARIMA
2022-11-27,2,82.0,82.61,0.61,0.37,ARIMA
2022-11-27,3,82.0,82.82,0.82,0.68,ARIMA
2022-11-27,4,82.0,82.99,0.99,0.98,ARIMA
2022-12-11,1,82.0,82.1,0.1,0.01,ARIMA
2022-12-11,2,82.0,82.19,0.19,0.03,ARIMA
2022-12-11,3,85.0,82.25,2.75,7.56,ARIMA
2022-12-11,4,84.0,82.3,1.7,2.89,ARIMA
2022-12-25,1,85.0,82.03,2.97,8.81,ARIMA
2022-12-25,2,84.0,82.06,1.94,3.78,ARIMA
2022-12-25,3,88.0,82.08,5.92,35.09,ARIMA
2022-12-25,4,92.0,82.09,9.91,98.18,ARIMA
2023-01-08,1,88.0,84.17,3.83,14.7,ARIMA
2023-01-08,2,92.0,84.3,7.7,59.34,ARIMA
2023-01-08,3,93.0,84.4,8.6,73.96,ARIMA
2023-01-08,4,94.0,84.48,9.52,90.61,ARIMA
2023-01-22,1,93.0,93.52,0.52,0.27,ARIMA
2023-01-22,2,94.0,94.73,0.73,0.53,ARIMA
2023-01-22,3,94.0,95.69,1.69,2.86,ARIMA
2023-01-22,4,94.0,96.46,2.46,6.03,ARIMA
2023-02-05,1,94.0,94.84,0.84,0.7,ARIMA
2023-02-05,2,94.0,95.5,1.5,2.26,ARIMA
2023-02-05,3,94.0,96.03,2.03,4.14,ARIMA
2023-02-05,4,94.0,96.45,2.45,6.02,ARIMA
2023-02-19,1,94.0,94.25,0.25,0.06,ARIMA
2023-02-19,2,94.0,94.45,0.45,0.2,ARIMA
2023-02-19,3,94.0,94.61,0.61,0.37,ARIMA
2023-02-19,4,95.0,94.73,0.27,0.07,ARIMA
2023-03-05,1,94.0,94.08,0.08,0.01,ARIMA
2023-03-05,2,95.0,94.14,0.86,0.75,ARIMA
2023-03-05,3,95.0,94.18,0.82,0.67,ARIMA
2023-03-05,4,96.0,94.22,1.78,3.17,ARIMA
2023-03-19,1,95.0,95.26,0.26,0.07,ARIMA
2023-03-19,2,96.0,95.46,0.54,0.29,ARIMA
2023-03-19,3,95.0,95.62,0.62,0.39,ARIMA
2023-03-19,4,95.0,95.75,0.75,0.56,ARIMA
2023-04-02,1,95.0,96.31,1.31,1.72,ARIMA
2023-04-02,2,95.0,96.56,1.56,2.43,ARIMA
2023-04-02,3,94.0,96.75,2.75,7.59,ARIMA
2023-04-02,4,93.0,96.91,3.91,15.27,ARIMA
2023-04-16,1,94.0,94.97,0.97,0.93,ARIMA
2023-04-16,2,93.0,94.94,1.94,3.77,ARIMA
2023-04-16,3,91.0,94.92,3.92,15.37,ARIMA
2023-04-16,4,90.0,94.9,4.9,24.05,ARIMA
2023-04-30,1,91.0,92.63,1.63,2.64,ARIMA
2023-04-30,2,90.0,92.33,2.33,5.44,ARIMA
2023-04-30,3,88.0,92.1,4.1,16.81,ARIMA
2023-04-30,4,86.0,91.92,5.92,35.03,ARIMA
2023-05-14,1,88.0,89.39,1.39,1.93,ARIMA
2023-05-14,2,86.0,88.91,2.91,8.46,ARIMA
2023-05-14,3,83.0,88.53,5.53,30.6,ARIMA
2023-05-14,4,81.0,88.23,7.23,52.34,ARIMA
2023-05-28,1,83.0,85.07,2.07,4.28,ARIMA
2023-05-28,2,81.0,84.34,3.34,11.12,ARIMA
2023-05-28,3,79.0,83.75,4.75,22.61,ARIMA
2023-05-28,4,77.0,83.3,6.3,39.64,ARIMA
2023-06-11,1,79.0,79.82,0.82,0.67,ARIMA
2023-06-11,2,77.0,78.88,1.88,3.53,ARIMA
2023-06-11,3,76.0,78.13,2.13,4.55,ARIMA
2023-06-11,4,77.0,77.54,0.54,0.29,ARIMA
2023-06-25,1,76.0,75.87,0.13,0.02,ARIMA
2023-06-25,2,77.0,74.96,2.04,4.18,ARIMA
2023-06-25,3,79.0,74.23,4.77,22.79,ARIMA
2023-06-25,4,85.0,73.64,11.36,129.01,ARIMA
2023-07-09,1,79.0,76.78,2.22,4.94,ARIMA
2023-07-09,2,85.0,76.6,8.4,70.53,ARIMA
2023-07-09,3,85.0,76.46,8.54,72.89,ARIMA
2023-07-09,4,85.0,76.35,8.65,74.79,ARIMA
2023-07-23,1,85.0,86.83,1.83,3.36,ARIMA
2023-07-23,2,85.0,88.23,3.23,10.43,ARIMA
2023-07-23,3,84.0,89.29,5.29,28.01,ARIMA
2023-07-23,4,81.0,90.1,9.1,82.85,ARIMA
2023-08-06,1,84.0,85.45,1.45,2.11,ARIMA
2023-08-06,2,81.0,85.8,4.8,23.05,ARIMA
2023-08-06,3,83.0,86.07,3.07,9.4,ARIMA
2023-08-06,4,84.0,86.27,2.27,5.15,ARIMA
2023-08-20,1,83.0,80.19,2.81,7.92,ARIMA
2023-08-20,2,84.0,79.58,4.42,19.56,ARIMA
2023-08-20,3,81.0,79.12,1.88,3.52,ARIMA
2023-08-20,4,80.0,78.78,1.22,1.48,ARIMA
2023-09-03,1,81.0,84.31,3.31,10.97,ARIMA
2023-09-03,2,80.0,84.55,4.55,20.68,ARIMA
2023-09-03,3,85.0,84.73,0.27,0.08,ARIMA
2023-09-03,4,87.0,84.86,2.14,4.58,ARIMA
2023-09-17,1,85.0,79.45,5.55,30.82,ARIMA
2023-09-17,2,87.0,79.03,7.97,63.51,ARIMA
2023-09-17,3,92.0,78.71,13.29,176.51,ARIMA
2023-09-17,4,92.0,78.47,13.53,182.93,ARIMA
2023-10-01,1,92.0,87.98,4.02,16.14,ARIMA
2023-10-01,2,92.0,88.72,3.28,10.77,ARIMA
2023-10-01,3,93.0,89.27,3.73,13.9,ARIMA
2023-10-01,4,94.0,89.69,4.31,18.6,ARIMA
2023-10-15,1,93.0,92.87,0.13,0.02,ARIMA
2023-10-15,2,94.0,93.52,0.48,0.23,ARIMA
2023-10-15,3,93.0,94.01,1.01,1.02,ARIMA
2023-10-15,4,93.0,94.38,1.38,1.89,ARIMA
2023-10-29,1,93.0,94.6,1.6,2.55,ARIMA
2023-10-29,2,93.0,95.04,2.04,4.17,ARIMA
2023-10-29,3,95.0,95.38,0.38,0.14,ARIMA
2023-10-29,4,95.0,95.63,0.63,0.4,ARIMA
2023-11-12,1,95.0,93.02,1.98,3.93,ARIMA
2023-11-12,2,95.0,93.03,1.97,3.87,ARIMA
2023-11-12,3,95.0,93.04,1.96,3.83,ARIMA
2023-11-12,4,94.0,93.05,0.95,0.9,ARIMA
2023-11-26,1,95.0,95.25,0.25,0.06,ARIMA
2023-11-26,2,94.0,95.45,1.45,2.09,ARIMA
2023-11-26,3,95.0,95.59,0.59,0.35,ARIMA
2023-11-26,4,95.0,95.7,0.7,0.48,ARIMA
2023-12-10,1,95.0,93.81,1.19,1.41,ARIMA
2023-12-10,2,95.0,93.67,1.33,1.76,ARIMA
2023-12-10,3,95.0,93.57,1.43,2.05,ARIMA
2023-12-10,4,96.0,93.49,2.51,6.29,ARIMA
2023-12-24,1,95.0,95.08,0.08,0.01,ARIMA
2023-12-24,2,96.0,95.14,0.86,0.75,ARIMA
2023-12-24,3,96.0,95.18,0.82,0.67,ARIMA
2023-12-24,4,96.0,95.21,0.79,0.62,ARIMA
2024-01-07,1,96.0,96.27,0.27,0.07,ARIMA
2024-01-07,2,96.0,96.47,0.47,0.22,ARIMA
2024-01-07,3,97.0,96.62,0.38,0.15,ARIMA
2024-01-07,4,97.0,96.73,0.27,0.07,ARIMA
2024-01-21,1,97.0,96.07,0.93,0.87,ARIMA
2024-01-21,2,97.0,96.12,0.88,0.78,ARIMA
2024-01-21,3,100.0,96.16,3.84,14.78,ARIMA
2024-01-21,4,100.0,96.18,3.82,14.57,ARIMA
2024-02-04,1,100.0,97.14,2.86,8.17,ARIMA
2024-02-04,2,100.0,97.25,2.75,7.58,ARIMA
2024-02-04,3,100.0,97.33,2.67,7.15,ARIMA
2024-02-04,4,100.0,97.39,2.61,6.83,ARIMA
2024-02-18,1,100.0,100.41,0.41,0.17,ARIMA
2024-02-18,2,100.0,100.72,0.72,0.52,ARIMA
2024-02-18,3,100.0,100.95,0.95,0.91,ARIMA
2024-02-18,4,99.0,101.13,2.13,4.52,ARIMA
2024-03-03,1,100.0,100.1,0.1,0.01,ARIMA
2024-03-03,2,99.0,100.18,1.18,1.4,ARIMA
2024-03-03,3,99.0,100.24,1.24,1.54,ARIMA
2024-03-03,4,100.0,100.29,0.29,0.08,ARIMA
2024-03-17,1,99.0,98.78,0.22,0.05,ARIMA
2024-03-17,2,100.0,98.62,1.38,1.92,ARIMA
2024-03-17,3,100.0,98.49,1.51,2.27,ARIMA
2024-03-17,4,100.0,98.4,1.6,2.56,ARIMA
2024-03-31,1,100.0,100.19,0.19,0.04,ARIMA
2024-03-31,2,100.0,100.33,0.33,0.11,ARIMA
2024-03-31,3,99.0,100.44,1.44,2.07,ARIMA
2024-03-31,4,99.0,100.52,1.52,2.31,ARIMA
2024-04-14,1,99.0,100.05,1.05,1.1,ARIMA
2024-04-14,2,99.0,100.08,1.08,1.18,ARIMA
2024-04-14,3,98.0,100.11,2.11,4.46,ARIMA
2024-04-14,4,98.0,100.13,2.13,4.55,ARIMA
2024-04-28,1,98.0,98.89,0.89,0.79,ARIMA
2024-04-28,2,98.0,98.8,0.8,0.65,ARIMA
2024-04-28,3,95.0,98.74,3.74,14.0,ARIMA
2024-04-28,4,93.0,98.69,5.69,32.43,ARIMA
2024-05-12,1,95.0,97.85,2.85,8.11,ARIMA
2024-05-12,2,93.0,97.73,4.73,22.4,ARIMA
2024-05-12,3,92.0,97.65,5.65,31.89,ARIMA
2024-05-12,4,92.0,97.58,5.58,31.17,ARIMA
2024-05-26,1,92.0,92.09,0.09,0.01,ARIMA
2024-05-26,2,92.0,91.41,0.59,0.35,ARIMA
2024-05-26,3,94.0,90.89,3.11,9.66,ARIMA
2024-05-26,4,94.0,90.5,3.5,12.22,ARIMA
2024-06-09,1,94.0,91.65,2.35,5.54,ARIMA
2024-06-09,2,94.0,91.38,2.62,6.86,ARIMA
2024-06-09,3,91.0,91.18,0.18,0.03,ARIMA
2024-06-09,4,94.0,91.03,2.97,8.81,ARIMA
2024-06-23,1,91.0,94.16,3.16,10.0,ARIMA
2024-06-23,2,94.0,94.28,0.28,0.08,ARIMA
2024-06-23,3,92.0,94.37,2.37,5.62,ARIMA
2024-06-23,4,90.0,94.44,4.44,19.69,ARIMA
2024-07-07,1,92.0,94.39,2.39,5.7,ARIMA
2024-07-07,2,90.0,94.68,4.68,21.89,ARIMA
2024-07-07,3,88.0,94.9,6.9,47.57,ARIMA
2024-07-07,4,86.0,95.06,9.06,82.12,ARIMA
2024-07-21,1,88.0,89.39,1.39,1.92,ARIMA
2024-07-21,2,86.0,88.92,2.92,8.55,ARIMA
2024-07-21,3,86.0,88.57,2.57,6.62,ARIMA
2024-07-21,4,84.0,88.31,4.31,18.55,ARIMA
2024-08-04,1,86.0,85.11,0.89,0.8,ARIMA
2024-08-04,2,84.0,84.43,0.43,0.19,ARIMA
2024-08-04,3,84.0,83.92,0.08,0.01,ARIMA
2024-08-04,4,84.0,83.53,0.47,0.22,ARIMA
2024-08-18,1,84.0,83.28,0.72,0.52,ARIMA
2024-08-18,2,84.0,82.73,1.27,1.6,ARIMA
2024-08-18,3,82.0,82.32,0.32,0.1,ARIMA
2024-08-18,4,85.0,82.0,3.0,8.99,ARIMA
2024-09-01,1,82.0,83.81,1.81,3.26,ARIMA
2024-09-01,2,85.0,83.66,1.34,1.8,ARIMA
2024-09-01,3,84.0,83.55,0.45,0.2,ARIMA
2024-09-01,4,83.0,83.46,0.46,0.21,ARIMA
2024-09-15,1,84.0,85.4,1.4,1.96,ARIMA
2024-09-15,2,83.0,85.7,2.7,7.3,ARIMA
2024-09-15,3,82.0,85.93,3.93,15.46,ARIMA
2024-09-15,4,82.0,86.11,4.11,16.86,ARIMA
2024-09-29,1,82.0,82.76,0.76,0.57,ARIMA
2024-09-29,2,82.0,82.57,0.57,0.33,ARIMA
2024-09-29,3,85.0,82.43,2.57,6.6,ARIMA
2024-09-29,4,86.0,82.32,3.68,13.51,ARIMA
2024-10-13,1,85.0,81.81,3.19,10.19,ARIMA
2024-10-13,2,86.0,81.66,4.34,18.82,ARIMA
2024-10-13,3,85.0,81.55,3.45,11.9,ARIMA
2024-10-13,4,83.0,81.46,1.54,2.36,ARIMA
2024-10-27,1,85.0,86.54,1.54,2.38,ARIMA
2024-10-27,2,83.0,86.96,3.96,15.65,ARIMA
2024-10-27,3,82.0,87.27,5.27,27.77,ARIMA
2024-10-27,4,84.0,87.51,3.51,12.31,ARIMA
2024-11-10,1,82.0,82.57,0.57,0.32,ARIMA
2024-11-10,2,84.0,82.24,1.76,3.09,ARIMA
2024-11-10,3,86.0,82.0,4.0,16.04,ARIMA
2024-11-10,4,87.0,81.81,5.19,26.95,ARIMA
2024-11-24,1,86.0,84.22,1.78,3.18,ARIMA
2024-11-24,2,87.0,84.38,2.62,6.85,ARIMA
2024-11-24,3,89.0,84.51,4.49,20.2,ARIMA
2024-11-24,4,90.0,84.6,5.4,29.16,ARIMA
2024-12-08,1,89.0,87.53,1.47,2.15,ARIMA
2024-12-08,2,90.0,87.93,2.07,4.27,ARIMA
2024-12-08,3,92.0,88.23,3.77,14.19,ARIMA
2024-12-08,4,95.0,88.46,6.54,42.8,ARIMA
2024-12-22,1,92.0,90.62,1.38,1.91,ARIMA
2024-12-22,2,95.0,91.08,3.92,15.33,ARIMA
2024-12-22,3,99.0,91.43,7.57,57.24,ARIMA
2024-12-22,4,100.0,91.7,8.3,68.93,ARIMA
2025-01-05,1,99.0,96.13,2.87,8.25,ARIMA
2025-01-05,2,100.0,96.98,3.02,9.09,ARIMA
2025-01-05,3,100.0,97.63,2.37,5.6,ARIMA
2025-01-05,4,100.0,98.13,1.87,3.51,ARIMA
2025-01-19,1,100.0,101.06,1.06,1.11,ARIMA
2025-01-19,2,100.0,101.86,1.86,3.46,ARIMA
2025-01-19,3,100.0,102.48,2.48,6.13,ARIMA
2025-01-19,4,99.0,102.94,3.94,15.56,ARIMA
2025-02-02,1,100.0,100.27,0.27,0.08,ARIMA
2025-02-02,2,99.0,100.48,1.48,2.19,ARIMA
2025-02-02,3,99.0,100.64,1.64,2.68,ARIMA
2025-02-02,4,98.0,100.76,2.76,7.59,ARIMA
2025-02-16,1,99.0,98.83,0.17,0.03,ARIMA
2025-02-16,2,98.0,98.7,0.7,0.49,ARIMA
2025-02-16,3,98.0,98.6,0.6,0.36,ARIMA
2025-02-16,4,97.0,98.53,1.53,2.33,ARIMA
2025-03-02,1,98.0,97.71,0.29,0.08,ARIMA
2025-03-02,2,97.0,97.5,0.5,0.25,ARIMA
2025-03-02,3,95.0,97.34,2.34,5.46,ARIMA
2025-03-02,4,95.0,97.22,2.22,4.91,ARIMA
2025-03-16,1,95.0,96.68,1.68,2.84,ARIMA
2025-03-16,2,95.0,96.45,1.45,2.09,ARIMA
2025-03-16,3,94.0,96.27,2.27,5.15,ARIMA
2025-03-16,4,92.0,96.14,4.14,17.1,ARIMA
2025-03-30,1,94.0,94.67,0.67,0.45,ARIMA
2025-03-30,2,92.0,94.43,2.43,5.88,ARIMA
2025-03-30,3,90.0,94.24,4.24,17.98,ARIMA
2025-03-30,4,89.0,94.1,5.1,26.03,ARIMA
2025-04-13,1,90.0,91.3,1.3,1.7,ARIMA
2025-04-13,2,89.0,90.78,1.78,3.17,ARIMA
2025-04-13,3,88.0,90.38,2.38,5.69,ARIMA
2025-04-13,4,86.0,90.09,4.09,16.7,ARIMA
2025-04-27,1,88.0,88.32,0.32,0.1,ARIMA
2025-04-27,2,86.0,87.81,1.81,3.28,ARIMA
2025-04-27,3,83.0,87.43,4.43,19.58,ARIMA
2025-04-27,4,81.0,87.13,6.13,37.62,ARIMA
2025-05-11,1,83.0,85.2,2.2,4.86,ARIMA
2025-05-11,2,81.0,84.6,3.6,12.95,ARIMA
2025-05-11,3,81.0,84.14,3.14,9.85,ARIMA
2025-05-11,4,79.0,83.79,4.79,22.93,ARIMA
2025-05-25,1,81.0,79.9,1.1,1.2,ARIMA
2025-05-25,2,79.0,79.06,0.06,0.0,ARIMA
2025-05-25,3,80.0,78.42,1.58,2.5,ARIMA
2025-05-25,4,79.0,77.93,1.07,1.16,ARIMA
2025-06-08,1,80.0,78.21,1.79,3.21,ARIMA
2025-06-08,2,79.0,77.6,1.4,1.96,ARIMA
2025-06-08,3,79.0,77.13,1.87,3.49,ARIMA
2025-06-08,4,77.0,76.77,0.23,0.05,ARIMA
2025-06-22,1,79.0,78.67,0.33,0.11,ARIMA
2025-06-22,2,77.0,78.41,1.41,2.0,ARIMA
2025-06-22,3,76.0,78.22,2.22,4.92,ARIMA
2025-06-22,4,78.0,78.07,0.07,0.0,ARIMA
2025-07-13,1,76.0,76.42,0.42,0.18,ARIMA
2025-07-13,2,78.0,75.98,2.02,4.09,ARIMA
2025-07-13,3,76.0,75.64,0.36,0.13,ARIMA
2025-07-13,4,78.0,75.37,2.63,6.91,ARIMA
