origin,h,y_true,y_pred,abs_err,squared_err,model
2025-02-01,1,87.7,87.97,0.27,0.07,LSTM
2025-02-01,2,76.4,88.17,11.77,138.49,LSTM
2025-02-01,3,62.9,87.26,24.36,593.4,LSTM
2025-02-01,4,55.8,87.14,31.34,982.19,LSTM
