origin,h,y_true,y_pred,abs_err,squared_err,model
2022-05-29,4,82.0,88.41,6.41,41.11,ARIMA
2022-06-12,1,84.0,85.25,1.25,1.57,ARIMA
2022-06-12,2,82.0,84.72,2.72,7.4,ARIMA
2022-06-12,3,80.0,84.34,4.34,18.84,ARIMA
2022-06-12,4,82.0,84.07,2.07,4.29,ARIMA
2022-06-26,1,80.0,81.03,1.03,1.06,ARIMA
2022-06-26,2,82.0,80.33,1.67,2.77,ARIMA
2022-06-26,3,81.0,79.84,1.16,1.35,ARIMA
2022-06-26,4,78.0,79.48,1.48,2.2,ARIMA
2022-07-10,1,81.0,82.18,1.18,1.38,ARIMA
2022-07-10,2,78.0,82.3,4.3,18.51,ARIMA
2022-07-10,3,77.0,82.39,5.39,29.06,ARIMA
2022-07-10,4,75.0,82.45,7.45,55.55,ARIMA
2022-07-24,1,77.0,77.03,0.03,0.0,ARIMA
2022-07-24,2,75.0,76.34,1.34,1.79,ARIMA
2022-07-24,3,74.0,75.84,1.84,3.39,ARIMA
2022-07-24,4,72.0,75.48,3.48,12.14,ARIMA
2022-08-07,1,74.0,74.11,0.11,0.01,ARIMA
2022-08-07,2,72.0,73.48,1.48,2.18,ARIMA
2022-08-07,3,70.0,73.02,3.02,9.09,ARIMA
2022-08-07,4,69.0,72.68,3.68,13.57,ARIMA
2022-08-21,1,70.0,71.12,1.12,1.26,ARIMA
2022-08-21,2,69.0,70.49,1.49,2.21,ARIMA
2022-08-21,3,67.0,70.03,3.03,9.17,ARIMA
2022-08-21,4,70.0,69.69,0.31,0.09,ARIMA
2022-09-04,1,67.0,68.29,1.29,1.66,ARIMA
2022-09-04,2,70.0,67.77,2.23,4.98,ARIMA
2022-09-04,3,69.0,67.39,1.61,2.59,ARIMA
2022-09-04,4,69.0,67.12,1.88,3.55,ARIMA
2022-09-18,1,69.0,70.49,1.49,2.21,ARIMA
2022-09-18,2,69.0,70.84,1.84,3.38,ARIMA
2022-09-18,3,72.0,71.09,0.91,0.82,ARIMA
2022-09-18,4,79.0,71.28,7.72,59.65,ARIMA
2022-10-02,1,72.0,68.96,3.04,9.21,ARIMA
2022-10-02,2,79.0,68.94,10.06,101.22,ARIMA
2022-10-02,3,82.0,68.92,13.08,171.08,ARIMA
2022-10-02,4,85.0,68.91,16.09,258.99,ARIMA
2022-10-16,1,82.0,81.47,0.53,0.28,ARIMA
2022-10-16,2,85.0,83.25,1.75,3.06,ARIMA
2022-10-16,3,87.0,84.53,2.47,6.1,ARIMA
2022-10-16,4,90.0,85.45,4.55,20.69,ARIMA
2022-10-30,1,87.0,86.74,0.26,0.07,ARIMA
2022-10-30,2,90.0,88.0,2.0,3.99,ARIMA
2022-10-30,3,91.0,88.92,2.08,4.35,ARIMA
2022-10-30,4,94.0,89.58,4.42,19.56,ARIMA
2022-11-13,1,91.0,91.51,0.51,0.26,ARIMA
2022-11-13,2,94.0,92.61,1.39,1.92,ARIMA
2022-11-13,3,94.0,93.43,0.57,0.33,ARIMA
2022-11-13,4,94.0,94.03,0.03,0.0,ARIMA
2022-11-27,1,94.0,95.34,1.34,1.79,ARIMA
2022-11-27,2,94.0,96.33,2.33,5.43,ARIMA
2022-11-27,3,93.0,97.07,4.07,16.55,ARIMA
2022-11-27,4,92.0,97.62,5.62,31.54,ARIMA
2022-12-11,1,93.0,94.25,1.25,1.56,ARIMA
2022-12-11,2,92.0,94.43,2.43,5.91,ARIMA
2022-12-11,3,95.0,94.57,0.43,0.19,ARIMA
2022-12-11,4,98.0,94.66,3.34,11.13,ARIMA
2022-12-25,1,95.0,91.61,3.39,11.5,ARIMA
2022-12-25,2,98.0,91.32,6.68,44.59,ARIMA
2022-12-25,3,98.0,91.11,6.89,47.43,ARIMA
2022-12-25,4,97.0,90.96,6.04,36.48,ARIMA
2023-01-08,1,98.0,99.24,1.24,1.53,ARIMA
2023-01-08,2,97.0,100.14,3.14,9.86,ARIMA
2023-01-08,3,97.0,100.8,3.8,14.43,ARIMA
2023-01-08,4,97.0,101.28,4.28,18.33,ARIMA
2023-01-22,1,97.0,96.92,0.08,0.01,ARIMA
2023-01-22,2,97.0,96.85,0.15,0.02,ARIMA
2023-01-22,3,96.0,96.81,0.81,0.65,ARIMA
2023-01-22,4,97.0,96.78,0.22,0.05,ARIMA
2023-02-05,1,96.0,96.98,0.98,0.97,ARIMA
2023-02-05,2,97.0,96.97,0.03,0.0,ARIMA
2023-02-05,3,96.0,96.97,0.97,0.93,ARIMA
2023-02-05,4,96.0,96.96,0.96,0.92,ARIMA
2023-02-19,1,96.0,97.17,1.17,1.37,ARIMA
2023-02-19,2,96.0,97.3,1.3,1.68,ARIMA
2023-02-19,3,95.0,97.39,2.39,5.7,ARIMA
2023-02-19,4,97.0,97.45,0.45,0.2,ARIMA
2023-03-05,1,95.0,95.9,0.9,0.81,ARIMA
2023-03-05,2,97.0,95.83,1.17,1.37,ARIMA
2023-03-05,3,98.0,95.78,2.22,4.93,ARIMA
2023-03-05,4,97.0,95.74,1.26,1.58,ARIMA
2023-03-19,1,98.0,97.45,0.55,0.3,ARIMA
2023-03-19,2,97.0,97.78,0.78,0.62,ARIMA
2023-03-19,3,97.0,98.03,1.03,1.05,ARIMA
2023-03-19,4,97.0,98.2,1.2,1.44,ARIMA
2023-04-02,1,97.0,96.91,0.09,0.01,ARIMA
2023-04-02,2,97.0,96.85,0.15,0.02,ARIMA
2023-04-02,3,96.0,96.8,0.8,0.64,ARIMA
2023-04-02,4,94.0,96.77,2.77,7.65,ARIMA
2023-04-16,1,96.0,96.98,0.98,0.97,ARIMA
2023-04-16,2,94.0,96.97,2.97,8.83,ARIMA
2023-04-16,3,93.0,96.96,3.96,15.71,ARIMA
2023-04-16,4,92.0,96.96,4.96,24.57,ARIMA
2023-04-30,1,93.0,93.27,0.27,0.07,ARIMA
2023-04-30,2,92.0,92.74,0.74,0.54,ARIMA
2023-04-30,3,91.0,92.35,1.35,1.82,ARIMA
2023-04-30,4,89.0,92.07,3.07,9.41,ARIMA
2023-05-14,1,91.0,91.44,0.44,0.19,ARIMA
2023-05-14,2,89.0,91.03,2.03,4.12,ARIMA
2023-05-14,3,87.0,90.73,3.73,13.92,ARIMA
2023-05-14,4,84.0,90.52,6.52,42.45,ARIMA
2023-05-28,1,87.0,88.16,1.16,1.35,ARIMA
2023-05-28,2,84.0,87.55,3.55,12.62,ARIMA
2023-05-28,3,81.0,87.11,6.11,37.29,ARIMA
2023-05-28,4,80.0,86.78,6.78,45.99,ARIMA
2023-06-11,1,81.0,82.67,1.67,2.78,ARIMA
2023-06-11,2,80.0,81.69,1.69,2.84,ARIMA
2023-06-11,3,78.0,80.97,2.97,8.79,ARIMA
2023-06-11,4,79.0,80.44,1.44,2.06,ARIMA
2023-06-25,1,78.0,79.05,1.05,1.1,ARIMA
2023-06-25,2,79.0,78.35,0.65,0.42,ARIMA
2023-06-25,3,83.0,77.83,5.17,26.68,ARIMA
2023-06-25,4,85.0,77.45,7.55,56.93,ARIMA
2023-07-09,1,83.0,78.87,4.13,17.05,ARIMA
2023-07-09,2,85.0,78.78,6.22,38.75,ARIMA
2023-07-09,3,85.0,78.71,6.29,39.63,ARIMA
2023-07-09,4,87.0,78.65,8.35,69.66,ARIMA
2023-07-23,1,85.0,86.12,1.12,1.26,ARIMA
2023-07-23,2,87.0,86.93,0.07,0.0,ARIMA
2023-07-23,3,87.0,87.51,0.51,0.26,ARIMA
2023-07-23,4,88.0,87.92,0.08,0.01,ARIMA
2023-08-06,1,87.0,87.81,0.81,0.66,ARIMA
2023-08-06,2,88.0,88.4,0.4,0.16,ARIMA
2023-08-06,3,89.0,88.82,0.18,0.03,ARIMA
2023-08-06,4,88.0,89.12,1.12,1.26,ARIMA
2023-08-20,1,89.0,88.45,0.55,0.31,ARIMA
2023-08-20,2,88.0,88.77,0.77,0.59,ARIMA
2023-08-20,3,92.0,89.0,3.0,8.99,ARIMA
2023-08-20,4,86.0,89.17,3.17,10.05,ARIMA
2023-09-03,1,92.0,87.89,4.11,16.89,ARIMA
2023-09-03,2,86.0,87.81,1.81,3.28,ARIMA
2023-09-03,3,90.0,87.75,2.25,5.04,ARIMA
2023-09-03,4,92.0,87.71,4.29,18.38,ARIMA
2023-09-17,1,90.0,84.75,5.25,27.55,ARIMA
2023-09-17,2,92.0,83.84,8.16,66.6,ARIMA
2023-09-17,3,92.0,83.17,8.83,77.91,ARIMA
2023-09-17,4,93.0,82.69,10.31,106.36,ARIMA
2023-10-01,1,92.0,92.81,0.81,0.66,ARIMA
2023-10-01,2,93.0,93.42,0.42,0.18,ARIMA
2023-10-01,3,93.0,93.87,0.87,0.76,ARIMA
2023-10-01,4,93.0,94.21,1.21,1.45,ARIMA
2023-10-15,1,93.0,93.45,0.45,0.21,ARIMA
2023-10-15,2,93.0,93.79,0.79,0.63,ARIMA
2023-10-15,3,94.0,94.04,0.04,0.0,ARIMA
2023-10-15,4,94.0,94.23,0.23,0.05,ARIMA
2023-10-29,1,94.0,93.1,0.9,0.81,ARIMA
2023-10-29,2,94.0,93.17,0.83,0.68,ARIMA
2023-10-29,3,96.0,93.23,2.77,7.67,ARIMA
2023-10-29,4,96.0,93.27,2.73,7.45,ARIMA
2023-11-12,1,96.0,94.15,1.85,3.42,ARIMA
2023-11-12,2,96.0,94.26,1.74,3.01,ARIMA
2023-11-12,3,96.0,94.35,1.65,2.73,ARIMA
2023-11-12,4,98.0,94.41,3.59,12.89,ARIMA
2023-11-26,1,96.0,96.29,0.29,0.09,ARIMA
2023-11-26,2,98.0,96.51,1.49,2.22,ARIMA
2023-11-26,3,97.0,96.67,0.33,0.11,ARIMA
2023-11-26,4,97.0,96.79,0.21,0.04,ARIMA
2023-12-10,1,97.0,98.61,1.61,2.6,ARIMA
2023-12-10,2,97.0,99.07,2.07,4.27,ARIMA
2023-12-10,3,97.0,99.41,2.41,5.8,ARIMA
2023-12-10,4,96.0,99.66,3.66,13.42,ARIMA
2023-12-24,1,97.0,97.01,0.01,0.0,ARIMA
2023-12-24,2,96.0,97.02,1.02,1.03,ARIMA
2023-12-24,3,96.0,97.02,1.02,1.04,ARIMA
2023-12-24,4,98.0,97.02,0.98,0.95,ARIMA
2024-01-07,1,96.0,95.73,0.27,0.07,ARIMA
2024-01-07,2,98.0,95.53,2.47,6.1,ARIMA
2024-01-07,3,97.0,95.38,1.62,2.62,ARIMA
2024-01-07,4,96.0,95.27,0.73,0.54,ARIMA
2024-01-21,1,97.0,98.48,1.48,2.19,ARIMA
2024-01-21,2,96.0,98.84,2.84,8.06,ARIMA
2024-01-21,3,96.0,99.11,3.11,9.65,ARIMA
2024-01-21,4,97.0,99.31,2.31,5.32,ARIMA
2024-02-04,1,96.0,95.71,0.29,0.08,ARIMA
2024-02-04,2,97.0,95.5,1.5,2.26,ARIMA
2024-02-04,3,96.0,95.33,0.67,0.44,ARIMA
2024-02-04,4,96.0,95.21,0.79,0.62,ARIMA
2024-02-18,1,96.0,97.2,1.2,1.45,ARIMA
2024-02-18,2,96.0,97.36,1.36,1.84,ARIMA
2024-02-18,3,96.0,97.47,1.47,2.16,ARIMA
2024-02-18,4,96.0,97.55,1.55,2.41,ARIMA
2024-03-03,1,96.0,95.92,0.08,0.01,ARIMA
2024-03-03,2,96.0,95.86,0.14,0.02,ARIMA
2024-03-03,3,96.0,95.81,0.19,0.04,ARIMA
2024-03-03,4,97.0,95.78,1.22,1.5,ARIMA
2024-03-17,1,96.0,95.98,0.02,0.0,ARIMA
2024-03-17,2,97.0,95.97,1.03,1.07,ARIMA
2024-03-17,3,97.0,95.96,1.04,1.09,ARIMA
2024-03-17,4,97.0,95.95,1.05,1.1,ARIMA
2024-03-31,1,97.0,97.26,0.26,0.07,ARIMA
2024-03-31,2,97.0,97.46,0.46,0.21,ARIMA
2024-03-31,3,96.0,97.61,1.61,2.59,ARIMA
2024-03-31,4,95.0,97.72,2.72,7.39,ARIMA
2024-04-14,1,96.0,97.06,1.06,1.12,ARIMA
2024-04-14,2,95.0,97.11,2.11,4.43,ARIMA
2024-04-14,3,95.0,97.14,2.14,4.58,ARIMA
2024-04-14,4,95.0,97.16,2.16,4.69,ARIMA
2024-04-28,1,95.0,94.62,0.38,0.15,ARIMA
2024-04-28,2,95.0,94.33,0.67,0.45,ARIMA
2024-04-28,3,94.0,94.12,0.12,0.01,ARIMA
2024-04-28,4,95.0,93.96,1.04,1.08,ARIMA
2024-05-12,1,94.0,94.91,0.91,0.83,ARIMA
2024-05-12,2,95.0,94.85,0.15,0.02,ARIMA
2024-05-12,3,96.0,94.8,1.2,1.44,ARIMA
2024-05-12,4,94.0,94.76,0.76,0.58,ARIMA
2024-05-26,1,96.0,95.12,0.88,0.78,ARIMA
2024-05-26,2,94.0,95.21,1.21,1.46,ARIMA
2024-05-26,3,94.0,95.28,1.28,1.63,ARIMA
2024-05-26,4,93.0,95.33,2.33,5.41,ARIMA
2024-06-09,1,94.0,93.62,0.38,0.14,ARIMA
2024-06-09,2,93.0,93.34,0.34,0.12,ARIMA
2024-06-09,3,92.0,93.13,1.13,1.28,ARIMA
2024-06-09,4,91.0,92.97,1.97,3.89,ARIMA
2024-06-23,1,92.0,92.65,0.65,0.42,ARIMA
2024-06-23,2,91.0,92.38,1.38,1.91,ARIMA
2024-06-23,3,89.0,92.19,3.19,10.15,ARIMA
2024-06-23,4,88.0,92.04,4.04,16.31,ARIMA
2024-07-07,1,89.0,90.52,1.52,2.32,ARIMA
2024-07-07,2,88.0,90.17,2.17,4.69,ARIMA
2024-07-07,3,87.0,89.9,2.9,8.41,ARIMA
2024-07-07,4,86.0,89.7,3.7,13.7,ARIMA
2024-07-21,1,87.0,87.36,0.36,0.13,ARIMA
2024-07-21,2,86.0,86.89,0.89,0.79,ARIMA
2024-07-21,3,88.0,86.53,1.47,2.16,ARIMA
2024-07-21,4,89.0,86.26,2.74,7.49,ARIMA
2024-08-04,1,88.0,85.45,2.55,6.48,ARIMA
2024-08-04,2,89.0,85.05,3.95,15.64,ARIMA
2024-08-04,3,92.0,84.74,7.26,52.72,ARIMA
2024-08-04,4,93.0,84.51,8.49,72.09,ARIMA
2024-08-18,1,92.0,89.4,2.6,6.75,ARIMA
2024-08-18,2,93.0,89.7,3.3,10.88,ARIMA
2024-08-18,3,92.0,89.92,2.08,4.31,ARIMA
2024-08-18,4,92.0,90.09,1.91,3.65,ARIMA
2024-09-01,1,92.0,93.75,1.75,3.05,ARIMA
2024-09-01,2,92.0,94.3,2.3,5.29,ARIMA
2024-09-01,3,90.0,94.71,4.71,22.2,ARIMA
2024-09-01,4,90.0,95.02,5.02,25.17,ARIMA
2024-09-15,1,90.0,92.04,2.04,4.15,ARIMA
2024-09-15,2,90.0,92.06,2.06,4.26,ARIMA
2024-09-15,3,88.0,92.09,4.09,16.69,ARIMA
2024-09-15,4,88.0,92.1,4.1,16.81,ARIMA
2024-09-29,1,88.0,89.75,1.75,3.08,ARIMA
2024-09-29,2,88.0,89.57,1.57,2.48,ARIMA
2024-09-29,3,90.0,89.44,0.56,0.31,ARIMA
2024-09-29,4,91.0,89.34,1.66,2.75,ARIMA
2024-10-13,1,90.0,87.69,2.31,5.33,ARIMA
2024-10-13,2,91.0,87.46,3.54,12.5,ARIMA
2024-10-13,3,90.0,87.3,2.7,7.31,ARIMA
2024-10-13,4,89.0,87.17,1.83,3.34,ARIMA
2024-10-27,1,90.0,91.46,1.46,2.12,ARIMA
2024-10-27,2,89.0,91.79,2.79,7.8,ARIMA
2024-10-27,3,89.0,92.04,3.04,9.24,ARIMA
2024-10-27,4,89.0,92.22,3.22,10.38,ARIMA
2024-11-10,1,89.0,88.7,0.3,0.09,ARIMA
2024-11-10,2,89.0,88.49,0.51,0.26,ARIMA
2024-11-10,3,90.0,88.32,1.68,2.81,ARIMA
2024-11-10,4,91.0,88.21,2.79,7.8,ARIMA
2024-11-24,1,90.0,88.94,1.06,1.13,ARIMA
2024-11-24,2,91.0,88.89,2.11,4.46,ARIMA
2024-11-24,3,92.0,88.85,3.15,9.9,ARIMA
2024-11-24,4,92.0,88.83,3.17,10.06,ARIMA
2024-12-08,1,92.0,91.38,0.62,0.38,ARIMA
2024-12-08,2,92.0,91.66,0.34,0.11,ARIMA
2024-12-08,3,92.0,91.87,0.13,0.02,ARIMA
2024-12-08,4,92.0,92.02,0.02,0.0,ARIMA
2024-12-22,1,92.0,92.21,0.21,0.04,ARIMA
2024-12-22,2,92.0,92.36,0.36,0.13,ARIMA
2024-12-22,3,91.0,92.47,1.47,2.17,ARIMA
2024-12-22,4,91.0,92.56,1.56,2.42,ARIMA
2025-01-05,1,91.0,92.04,1.04,1.09,ARIMA
2025-01-05,2,91.0,92.08,1.08,1.16,ARIMA
2025-01-05,3,92.0,92.1,0.1,0.01,ARIMA
2025-01-05,4,92.0,92.12,0.12,0.01,ARIMA
2025-01-19,1,92.0,90.88,1.12,1.24,ARIMA
2025-01-19,2,92.0,90.8,1.2,1.44,ARIMA
2025-01-19,3,94.0,90.74,3.26,10.65,ARIMA
2025-01-19,4,93.0,90.69,2.31,5.33,ARIMA
2025-02-02,1,94.0,92.1,1.9,3.61,ARIMA
2025-02-02,2,93.0,92.17,0.83,0.68,ARIMA
2025-02-02,3,95.0,92.23,2.77,7.68,ARIMA
2025-02-02,4,95.0,92.27,2.73,7.47,ARIMA
2025-02-16,1,95.0,93.0,2.0,3.99,ARIMA
2025-02-16,2,95.0,93.01,1.99,3.98,ARIMA
2025-02-16,3,94.0,93.01,0.99,0.98,ARIMA
2025-02-16,4,93.0,93.01,0.01,0.0,ARIMA
2025-03-02,1,94.0,95.25,1.25,1.57,ARIMA
2025-03-02,2,93.0,95.44,2.44,5.94,ARIMA
2025-03-02,3,92.0,95.57,3.57,12.77,ARIMA
2025-03-02,4,90.0,95.67,5.67,32.2,ARIMA
2025-03-16,1,92.0,92.66,0.66,0.44,ARIMA
2025-03-16,2,90.0,92.41,2.41,5.83,ARIMA
2025-03-16,3,89.0,92.23,3.23,10.44,ARIMA
2025-03-16,4,87.0,92.1,5.1,25.99,ARIMA
2025-03-30,1,89.0,89.26,0.26,0.07,ARIMA
2025-03-30,2,87.0,88.72,1.72,2.96,ARIMA
2025-03-30,3,87.0,88.32,1.32,1.75,ARIMA
2025-03-30,4,85.0,88.03,3.03,9.2,ARIMA
2025-04-13,1,87.0,86.17,0.83,0.68,ARIMA
2025-04-13,2,85.0,85.56,0.56,0.32,ARIMA
2025-04-13,3,84.0,85.12,1.12,1.25,ARIMA
2025-04-13,4,81.0,84.79,3.79,14.34,ARIMA
2025-04-27,1,84.0,84.28,0.28,0.08,ARIMA
2025-04-27,2,81.0,83.75,2.75,7.55,ARIMA
2025-04-27,3,79.0,83.36,4.36,18.97,ARIMA
2025-04-27,4,77.0,83.07,6.07,36.79,ARIMA
2025-05-11,1,79.0,79.9,0.9,0.81,ARIMA
2025-05-11,2,77.0,79.08,2.08,4.34,ARIMA
2025-05-11,3,78.0,78.48,0.48,0.23,ARIMA
2025-05-11,4,78.0,78.03,0.03,0.0,ARIMA
2025-05-25,1,78.0,75.95,2.05,4.2,ARIMA
2025-05-25,2,78.0,75.17,2.83,8.02,ARIMA
2025-05-25,3,79.0,74.59,4.41,19.49,ARIMA
2025-05-25,4,79.0,74.15,4.85,23.51,ARIMA
2025-06-08,1,79.0,77.9,1.1,1.21,ARIMA
2025-06-08,2,79.0,77.82,1.18,1.38,ARIMA
2025-06-08,3,79.0,77.77,1.23,1.52,ARIMA
2025-06-08,4,79.0,77.73,1.27,1.62,ARIMA
2025-06-22,1,79.0,79.11,0.11,0.01,ARIMA
2025-06-22,2,79.0,79.18,0.18,0.03,ARIMA
2025-06-22,3,78.0,79.24,1.24,1.54,ARIMA
2025-06-22,4,78.0,79.28,1.28,1.64,ARIMA
2025-07-13,1,78.0,79.02,1.02,1.05,ARIMA
2025-07-13,2,78.0,79.04,1.04,1.08,ARIMA
2025-07-13,3,77.0,79.05,2.05,4.21,ARIMA
2025-07-13,4,75.0,79.06,4.06,16.5,ARIMA
