origin,h,y_true,y_pred,abs_err,squared_err,model
2025-05-22,1,96.6,98.06,1.46,2.12,LSTM
2025-05-22,2,96.1,97.9,1.8,3.23,LSTM
2025-05-22,3,96.0,97.92,1.92,3.69,LSTM
2025-05-22,4,95.6,97.68,2.08,4.34,LSTM
